Ticker,NAV,Date
PIN,25.250000000000000,06/07/2018
PIN,25.050000000000001,06/06/2018
PIN,24.660000000000000,06/05/2018
PIN,24.840000000000000,06/04/2018
PIN,24.949999999999999,06/03/2018
PIN,24.949999999999999,06/02/2018
PIN,24.949999999999999,06/01/2018
PIN,24.850000000000001,05/31/2018
PIN,24.789999999999999,05/30/2018
PIN,24.629999999999999,05/29/2018
PIN,24.539999999999999,05/28/2018
PIN,24.539999999999999,05/27/2018
PIN,24.539999999999999,05/26/2018
PIN,24.539999999999999,05/25/2018
PIN,24.070000000000000,05/24/2018
PIN,23.969999999999999,05/23/2018
PIN,24.270000000000000,05/22/2018
PIN,24.140000000000001,05/21/2018
PIN,24.410000000000000,05/20/2018
PIN,24.410000000000000,05/19/2018
PIN,24.410000000000000,05/18/2018
PIN,24.789999999999999,05/17/2018
PIN,24.830000000000002,05/16/2018
PIN,24.850000000000001,05/15/2018
PIN,25.050000000000001,05/14/2018
PIN,25.210000000000001,05/13/2018
PIN,25.210000000000001,05/12/2018
PIN,25.210000000000001,05/11/2018
PIN,25.039999999999999,05/10/2018
PIN,25.109999999999999,05/09/2018
PIN,25.160000000000000,05/08/2018
PIN,25.180000000000000,05/07/2018
PIN,25.120000000000001,05/06/2018
PIN,25.120000000000001,05/05/2018
PIN,25.120000000000001,05/04/2018
PIN,25.350000000000001,05/03/2018
PIN,25.379999999999999,05/02/2018
PIN,25.660000000000000,05/01/2018
PIN,25.550000000000001,04/30/2018
PIN,25.600000000000001,04/29/2018
PIN,25.600000000000001,04/28/2018
PIN,25.600000000000001,04/27/2018
PIN,25.449999999999999,04/26/2018
PIN,25.250000000000000,04/25/2018
PIN,25.310000000000002,04/24/2018
PIN,25.359999999999999,04/23/2018
PIN,25.449999999999999,04/22/2018
PIN,25.449999999999999,04/21/2018
PIN,25.449999999999999,04/20/2018
PIN,25.510000000000002,04/19/2018
PIN,25.480000000000000,04/18/2018
PIN,25.510000000000002,04/17/2018
PIN,25.570000000000000,04/16/2018
PIN,25.660000000000000,04/15/2018
PIN,25.660000000000000,04/14/2018
PIN,25.660000000000000,04/13/2018
PIN,25.609999999999999,04/12/2018
PIN,25.510000000000002,04/11/2018
PIN,25.530000000000001,04/10/2018
PIN,25.410000000000000,04/09/2018
PIN,25.219999999999999,04/08/2018
PIN,25.219999999999999,04/07/2018
PIN,25.219999999999999,04/06/2018
PIN,25.350000000000001,04/05/2018
PIN,25.080000000000002,04/04/2018
PIN,25.250000000000000,04/03/2018
PIN,24.780000000000001,04/02/2018
PIN,24.900000000000002,04/01/2018
PIN,24.900000000000002,03/31/2018
PIN,24.900000000000002,03/30/2018
PIN,24.900000000000002,03/29/2018
PIN,24.750000000000000,03/28/2018
PIN,24.830000000000002,03/27/2018
PIN,24.980000000000000,03/26/2018
PIN,24.449999999999999,03/25/2018
PIN,24.449999999999999,03/24/2018
PIN,24.449999999999999,03/23/2018
PIN,24.770000000000000,03/22/2018
PIN,24.990000000000002,03/21/2018
PIN,24.930000000000000,03/20/2018
PIN,24.800000000000001,03/19/2018
PIN,25.240000000000002,03/18/2018
PIN,25.240000000000002,03/17/2018
PIN,25.240000000000002,03/16/2018
PIN,25.609999999999999,03/15/2018
PIN,25.719999999999999,03/14/2018
PIN,25.810000000000002,03/13/2018
PIN,25.699999999999999,03/12/2018
PIN,25.350000000000001,03/11/2018
PIN,25.350000000000001,03/10/2018
PIN,25.350000000000001,03/09/2018
PIN,25.230000000000000,03/08/2018
PIN,25.210000000000001,03/07/2018
PIN,25.340000000000000,03/06/2018
PIN,25.620000000000001,03/05/2018
PIN,25.789999999999999,03/04/2018
PIN,25.789999999999999,03/03/2018
PIN,25.789999999999999,03/02/2018
PIN,25.620000000000001,03/01/2018
PIN,25.710000000000001,02/28/2018
PIN,25.990000000000002,02/27/2018
PIN,26.310000000000002,02/26/2018
PIN,26.180000000000000,02/25/2018
PIN,26.180000000000000,02/24/2018
PIN,26.180000000000000,02/23/2018
PIN,25.670000000000002,02/22/2018
PIN,25.830000000000002,02/21/2018
PIN,25.750000000000000,02/20/2018
PIN,26.120000000000001,02/19/2018
PIN,26.120000000000001,02/18/2018
PIN,26.120000000000001,02/17/2018
PIN,26.120000000000001,02/16/2018
PIN,26.430000000000000,02/15/2018
PIN,26.370000000000001,02/14/2018
PIN,26.210000000000001,02/13/2018
PIN,26.219999999999999,02/12/2018
PIN,25.980000000000000,02/11/2018
PIN,25.980000000000000,02/10/2018
PIN,25.980000000000000,02/09/2018
PIN,25.990000000000002,02/08/2018
PIN,25.920000000000002,02/07/2018
PIN,26.010000000000002,02/06/2018
PIN,26.109999999999999,02/05/2018
PIN,26.449999999999999,02/04/2018
PIN,26.449999999999999,02/03/2018
PIN,26.449999999999999,02/02/2018
PIN,27.270000000000000,02/01/2018
PIN,27.449999999999999,01/31/2018
PIN,27.570000000000000,01/30/2018
PIN,27.760000000000002,01/29/2018
PIN,27.660000000000000,01/28/2018
PIN,27.660000000000000,01/27/2018
PIN,27.660000000000000,01/26/2018
PIN,27.629999999999999,01/25/2018
PIN,27.699999999999999,01/24/2018
PIN,27.710000000000001,01/23/2018
PIN,27.390000000000001,01/22/2018
PIN,27.180000000000000,01/21/2018
PIN,27.180000000000000,01/20/2018
PIN,27.180000000000000,01/19/2018
PIN,27.030000000000001,01/18/2018
PIN,27.180000000000000,01/17/2018
PIN,26.820000000000000,01/16/2018
PIN,27.090000000000000,01/15/2018
PIN,27.090000000000000,01/14/2018
PIN,27.090000000000000,01/13/2018
PIN,27.090000000000000,01/12/2018
PIN,27.000000000000000,01/11/2018
PIN,26.940000000000001,01/10/2018
PIN,26.879999999999999,01/09/2018
PIN,26.969999999999999,01/08/2018
PIN,26.760000000000002,01/07/2018
PIN,26.760000000000002,01/06/2018
PIN,26.760000000000002,01/05/2018
PIN,26.590000000000000,01/04/2018
PIN,26.359999999999999,01/03/2018
PIN,26.379999999999999,01/02/2018
PIN,26.460000000000001,01/01/2018
PIN,26.460000000000001,12/31/2017
PIN,26.460000000000001,12/30/2017
PIN,26.460000000000001,12/29/2017
PIN,26.210000000000001,12/28/2017
PIN,26.219999999999999,12/27/2017
PIN,26.300000000000001,12/26/2017
PIN,26.210000000000001,12/25/2017
PIN,26.210000000000001,12/24/2017
PIN,26.210000000000001,12/23/2017
PIN,26.210000000000001,12/22/2017
PIN,26.050000000000001,12/21/2017
PIN,26.050000000000001,12/20/2017
PIN,26.030000000000001,12/19/2017
PIN,25.789999999999999,12/18/2017
PIN,25.680000000000000,12/17/2017
PIN,25.680000000000000,12/16/2017
PIN,25.680000000000000,12/15/2017
PIN,25.390000000000001,12/14/2017
PIN,25.240000000000002,12/13/2017
PIN,25.390000000000001,12/12/2017
PIN,25.560000000000002,12/11/2017
PIN,25.400000000000002,12/10/2017
PIN,25.400000000000002,12/09/2017
PIN,25.400000000000002,12/08/2017
PIN,25.109999999999999,12/07/2017
PIN,24.840000000000000,12/06/2017
PIN,25.020000000000000,12/05/2017
PIN,25.039999999999999,12/04/2017
PIN,24.930000000000000,12/03/2017
PIN,24.930000000000000,12/02/2017
PIN,24.930000000000000,12/01/2017
PIN,25.300000000000001,11/30/2017
PIN,25.580000000000002,11/29/2017
PIN,25.640000000000001,11/28/2017
PIN,25.590000000000000,11/27/2017
PIN,25.560000000000002,11/26/2017
PIN,25.560000000000002,11/25/2017
PIN,25.560000000000002,11/24/2017
PIN,25.280000000000001,11/23/2017
PIN,25.280000000000001,11/22/2017
PIN,25.370000000000001,11/21/2017
PIN,25.120000000000001,11/20/2017
PIN,25.100000000000001,11/19/2017
PIN,25.100000000000001,11/18/2017
PIN,25.100000000000001,11/17/2017
PIN,24.900000000000002,11/16/2017
PIN,24.590000000000000,11/15/2017
PIN,24.780000000000001,11/14/2017
PIN,24.859999999999999,11/13/2017
PIN,25.270000000000000,11/12/2017
PIN,25.270000000000000,11/11/2017
PIN,25.270000000000000,11/10/2017
PIN,25.330000000000002,11/09/2017
PIN,25.320000000000000,11/08/2017
PIN,25.440000000000001,11/07/2017
PIN,25.910000000000000,11/06/2017
PIN,25.969999999999999,11/05/2017
PIN,25.969999999999999,11/04/2017
PIN,25.969999999999999,11/03/2017
PIN,25.920000000000002,11/02/2017
PIN,25.930000000000000,11/01/2017
PIN,25.580000000000002,10/31/2017
PIN,25.520000000000000,10/30/2017
PIN,25.400000000000002,10/29/2017
PIN,25.400000000000002,10/28/2017
PIN,25.400000000000002,10/27/2017
PIN,25.550000000000001,10/26/2017
PIN,25.260000000000002,10/25/2017
PIN,25.090000000000000,10/24/2017
PIN,25.090000000000000,10/23/2017
PIN,24.900000000000002,10/22/2017
PIN,24.900000000000002,10/21/2017
PIN,24.900000000000002,10/20/2017
PIN,24.960000000000001,10/19/2017
PIN,25.020000000000000,10/18/2017
PIN,25.180000000000000,10/17/2017
PIN,25.190000000000001,10/16/2017
PIN,24.900000000000002,10/15/2017
PIN,24.900000000000002,10/14/2017
PIN,24.900000000000002,10/13/2017
PIN,24.710000000000001,10/12/2017
PIN,24.430000000000000,10/11/2017
PIN,24.420000000000002,10/10/2017
PIN,24.280000000000001,10/09/2017
PIN,24.310000000000002,10/08/2017
PIN,24.310000000000002,10/07/2017
PIN,24.310000000000002,10/06/2017
PIN,24.120000000000001,10/05/2017
PIN,24.100000000000001,10/04/2017
PIN,23.830000000000002,10/03/2017
PIN,23.629999999999999,10/02/2017
PIN,23.660000000000000,10/01/2017
PIN,23.660000000000000,09/30/2017
PIN,23.660000000000000,09/29/2017
PIN,23.469999999999999,09/28/2017
PIN,23.460000000000001,09/27/2017
PIN,23.910000000000000,09/26/2017
PIN,23.890000000000001,09/25/2017
PIN,24.250000000000000,09/24/2017
PIN,24.250000000000000,09/23/2017
PIN,24.250000000000000,09/22/2017
PIN,24.680000000000000,09/21/2017
PIN,24.980000000000000,09/20/2017
PIN,25.030000000000001,09/19/2017
PIN,25.150000000000002,09/18/2017
PIN,25.039999999999999,09/17/2017
PIN,25.039999999999999,09/16/2017
PIN,25.039999999999999,09/15/2017
PIN,25.010000000000002,09/14/2017
PIN,24.990000000000002,09/13/2017
PIN,25.030000000000001,09/12/2017
PIN,24.910000000000000,09/11/2017
PIN,24.760000000000002,09/10/2017
PIN,24.760000000000002,09/09/2017
PIN,24.760000000000002,09/08/2017
PIN,24.770000000000000,09/07/2017
PIN,24.699999999999999,09/06/2017
PIN,24.690000000000001,09/05/2017
PIN,24.800000000000001,09/04/2017
PIN,24.800000000000001,09/03/2017
PIN,24.800000000000001,09/02/2017
PIN,24.800000000000001,09/01/2017
PIN,24.690000000000001,08/31/2017
PIN,24.609999999999999,08/30/2017
PIN,24.280000000000001,08/29/2017
PIN,24.650000000000002,08/28/2017
PIN,24.340000000000000,08/27/2017
PIN,24.340000000000000,08/26/2017
PIN,24.340000000000000,08/25/2017
PIN,24.340000000000000,08/24/2017
PIN,24.219999999999999,08/23/2017
PIN,23.969999999999999,08/22/2017
PIN,23.930000000000000,08/21/2017
PIN,24.250000000000000,08/20/2017
PIN,24.250000000000000,08/19/2017
PIN,24.250000000000000,08/18/2017
PIN,24.359999999999999,08/17/2017
PIN,24.340000000000000,08/16/2017
PIN,24.170000000000002,08/15/2017
PIN,24.199999999999999,08/14/2017
PIN,23.890000000000001,08/13/2017
PIN,23.890000000000001,08/12/2017
PIN,23.890000000000001,08/11/2017
PIN,24.030000000000001,08/10/2017
PIN,24.550000000000001,08/09/2017
PIN,24.820000000000000,08/08/2017
PIN,24.990000000000002,08/07/2017
PIN,25.050000000000001,08/06/2017
PIN,25.050000000000001,08/05/2017
PIN,25.050000000000001,08/04/2017
PIN,24.820000000000000,08/03/2017
PIN,24.910000000000000,08/02/2017
PIN,24.789999999999999,08/01/2017
PIN,24.710000000000001,07/31/2017
PIN,24.539999999999999,07/30/2017
PIN,24.539999999999999,07/29/2017
PIN,24.539999999999999,07/28/2017
PIN,24.500000000000000,07/27/2017
PIN,24.570000000000000,07/26/2017
PIN,24.430000000000000,07/25/2017
PIN,24.430000000000000,07/24/2017
PIN,24.310000000000002,07/23/2017
PIN,24.310000000000002,07/22/2017
PIN,24.310000000000002,07/21/2017
PIN,24.129999999999999,07/20/2017
PIN,24.240000000000002,07/19/2017
PIN,24.020000000000000,07/18/2017
PIN,24.080000000000002,07/17/2017
PIN,23.940000000000001,07/16/2017
PIN,23.940000000000001,07/15/2017
PIN,23.940000000000001,07/14/2017
PIN,23.890000000000001,07/13/2017
PIN,23.760000000000002,07/12/2017
PIN,23.550000000000001,07/11/2017
PIN,23.530000000000001,07/10/2017
PIN,23.210000000000001,07/09/2017
PIN,23.210000000000001,07/08/2017
PIN,23.210000000000001,07/07/2017
PIN,23.059999999999999,07/06/2017
PIN,23.129999999999999,07/05/2017
PIN,22.900000000000002,07/04/2017
PIN,22.900000000000002,07/03/2017
PIN,22.780000000000001,07/02/2017
PIN,22.780000000000001,07/01/2017
PIN,22.780000000000001,06/30/2017
PIN,22.699999999999999,06/29/2017
PIN,22.690000000000001,06/28/2017
PIN,22.730000000000000,06/27/2017
PIN,22.850000000000001,06/26/2017
PIN,22.850000000000001,06/25/2017
PIN,22.850000000000001,06/24/2017
PIN,22.850000000000001,06/23/2017
PIN,22.969999999999999,06/22/2017
PIN,23.030000000000001,06/21/2017
PIN,23.100000000000001,06/20/2017
PIN,23.050000000000001,06/19/2017
PIN,22.960000000000001,06/18/2017
PIN,22.960000000000001,06/17/2017
PIN,22.960000000000001,06/16/2017
PIN,23.150000000000002,06/15/2017
PIN,23.280000000000001,06/14/2017
PIN,23.180000000000000,06/13/2017
PIN,23.180000000000000,06/12/2017
PIN,23.309999999999999,06/11/2017
PIN,23.309999999999999,06/10/2017
PIN,23.309999999999999,06/09/2017
PIN,23.250000000000000,06/08/2017
PIN,23.289999999999999,06/07/2017
PIN,23.160000000000000,06/06/2017
PIN,23.260000000000002,06/05/2017
PIN,23.170000000000002,06/04/2017
PIN,23.170000000000002,06/03/2017
PIN,23.170000000000002,06/02/2017
PIN,23.140000000000001,06/01/2017
PIN,23.070000000000000,05/31/2017
PIN,23.100000000000001,05/30/2017
PIN,23.140000000000001,05/29/2017
PIN,23.140000000000001,05/28/2017
PIN,23.140000000000001,05/27/2017
PIN,23.140000000000001,05/26/2017
PIN,22.850000000000001,05/25/2017
PIN,22.520000000000000,05/24/2017
PIN,22.629999999999999,05/23/2017
PIN,22.870000000000001,05/22/2017
PIN,23.010000000000002,05/21/2017
PIN,23.010000000000002,05/20/2017
PIN,23.010000000000002,05/19/2017
PIN,22.980000000000000,05/18/2017
PIN,23.379999999999999,05/17/2017
PIN,23.510000000000002,05/16/2017
PIN,23.440000000000001,05/15/2017
PIN,23.210000000000001,05/14/2017
PIN,23.210000000000001,05/13/2017
PIN,23.210000000000001,05/12/2017
PIN,23.219999999999999,05/11/2017
PIN,23.160000000000000,05/10/2017
PIN,22.930000000000000,05/09/2017
PIN,22.960000000000001,05/08/2017
PIN,22.879999999999999,05/07/2017
PIN,22.879999999999999,05/06/2017
PIN,22.879999999999999,05/05/2017
PIN,23.140000000000001,05/04/2017
PIN,23.109999999999999,05/03/2017
PIN,23.140000000000001,05/02/2017
PIN,23.050000000000001,05/01/2017
PIN,23.050000000000001,04/30/2017
PIN,23.050000000000001,04/29/2017
PIN,23.050000000000001,04/28/2017
PIN,23.120000000000001,04/27/2017
PIN,23.170000000000002,04/26/2017
PIN,23.160000000000000,04/25/2017
PIN,22.870000000000001,04/24/2017
PIN,22.650000000000002,04/23/2017
PIN,22.650000000000002,04/22/2017
PIN,22.650000000000002,04/21/2017
PIN,22.710000000000001,04/20/2017
PIN,22.660000000000000,04/19/2017
PIN,22.660000000000000,04/18/2017
PIN,22.910000000000000,04/17/2017
PIN,22.930000000000000,04/16/2017
PIN,22.930000000000000,04/15/2017
PIN,22.930000000000000,04/14/2017
PIN,22.930000000000000,04/13/2017
PIN,22.940000000000001,04/12/2017
PIN,23.080000000000002,04/11/2017
PIN,22.990000000000002,04/10/2017
PIN,23.150000000000002,04/09/2017
PIN,23.150000000000002,04/08/2017
PIN,23.150000000000002,04/07/2017
PIN,23.170000000000002,04/06/2017
PIN,22.980000000000000,04/05/2017
PIN,22.840000000000000,04/04/2017
PIN,22.840000000000000,04/03/2017
PIN,22.740000000000002,04/02/2017
PIN,22.740000000000002,04/01/2017
PIN,22.740000000000002,03/31/2017
PIN,22.590000000000000,03/30/2017
PIN,22.629999999999999,03/29/2017
PIN,22.449999999999999,03/28/2017
PIN,22.330000000000002,03/27/2017
PIN,22.430000000000000,03/26/2017
PIN,22.430000000000000,03/25/2017
PIN,22.430000000000000,03/24/2017
PIN,22.359999999999999,03/23/2017
PIN,22.210000000000001,03/22/2017
PIN,22.289999999999999,03/21/2017
PIN,22.449999999999999,03/20/2017
PIN,22.480000000000000,03/19/2017
PIN,22.480000000000000,03/18/2017
PIN,22.480000000000000,03/17/2017
PIN,22.600000000000001,03/16/2017
PIN,22.390000000000001,03/15/2017
PIN,22.270000000000000,03/14/2017
