Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
01/30/2013,ProShares Ultra FTSE China 50,XPP,65.88,65.71,0.25871,0.17,650,42822000
01/29/2013,ProShares Ultra FTSE China 50,XPP,65.71,63.86,2.89696,1.85,650,42711500
01/28/2013,ProShares Ultra FTSE China 50,XPP,63.86,64.3,-0.68429,-0.44,650,41509000
01/25/2013,ProShares Ultra FTSE China 50,XPP,64.3,65.66,-2.07128,-1.36,650,41795000
01/24/2013,ProShares Ultra FTSE China 50,XPP,65.66,65.65,0.01523,0.01,650,42679000
01/23/2013,ProShares Ultra FTSE China 50,XPP,65.65,66.28,-0.95051,-0.63,650,42672500
01/22/2013,ProShares Ultra FTSE China 50,XPP,66.28,66.19,0.13597,0.09,650,43082000
01/18/2013,ProShares Ultra FTSE China 50,XPP,66.19,65.11,1.65873,1.08,650,43023500
01/17/2013,ProShares Ultra FTSE China 50,XPP,65.11,64.64,0.72710,0.47,650,42321500
01/16/2013,ProShares Ultra FTSE China 50,XPP,64.64,64.84,-0.30845,-0.2,650,42016000
01/15/2013,ProShares Ultra FTSE China 50,XPP,64.84,64.93,-0.13861,-0.09,650,42146000
01/14/2013,ProShares Ultra FTSE China 50,XPP,64.93,64.18,1.16859,0.75,650,42204500
01/11/2013,ProShares Ultra FTSE China 50,XPP,64.18,65.61,-2.17955,-1.43,650,41717000
01/10/2013,ProShares Ultra FTSE China 50,XPP,65.61,63.98,2.54767,1.63,650,42646500
01/09/2013,ProShares Ultra FTSE China 50,XPP,63.98,62.62,2.17183,1.36,650,41587000
01/08/2013,ProShares Ultra FTSE China 50,XPP,62.62,64.91,-3.52796,-2.29,650,40703000
01/07/2013,ProShares Ultra FTSE China 50,XPP,64.91,65.95,-1.57695,-1.04,650,42191500
01/04/2013,ProShares Ultra FTSE China 50,XPP,65.95,66.02,-0.10603,-0.07,650,42867500
01/03/2013,ProShares Ultra FTSE China 50,XPP,66.02,66.71,-1.03433,-0.69,650,42913000
01/02/2013,ProShares Ultra FTSE China 50,XPP,66.71,62.45,6.82146,4.26,650,43361500
12/31/2012,ProShares Ultra FTSE China 50,XPP,62.45,59.64,4.71160,2.81,650,40592500
12/28/2012,ProShares Ultra FTSE China 50,XPP,59.64,59.52,0.20161,0.12,700,41748000
12/27/2012,ProShares Ultra FTSE China 50,XPP,59.52,59.36,0.26954,0.16,700,41664000
12/26/2012,ProShares Ultra FTSE China 50,XPP,59.36,58.4,1.64384,0.96,700,41552000
12/24/2012,ProShares Ultra FTSE China 50,XPP,58.4,58.7,-0.51107,-0.3,700,40880000
12/21/2012,ProShares Ultra FTSE China 50,XPP,58.7,60.24,-2.55644,-1.54,700,41090000
12/20/2012,ProShares Ultra FTSE China 50,XPP,60.24,59.42,1.38001,0.82,650,39156000
12/19/2012,ProShares Ultra FTSE China 50,XPP,59.42,59.68,-0.43566,-0.26,650,38623000
12/18/2012,ProShares Ultra FTSE China 50,XPP,59.68,58.99,1.16969,0.69,650,38792000
12/17/2012,ProShares Ultra FTSE China 50,XPP,58.99,58.64,0.59686,0.35,650,38343500
12/14/2012,ProShares Ultra FTSE China 50,XPP,58.64,56.73,3.36683,1.91,600,35184000
12/13/2012,ProShares Ultra FTSE China 50,XPP,56.73,57.74,-1.74922,-1.01,600,34038000
12/12/2012,ProShares Ultra FTSE China 50,XPP,57.74,57.14,1.05005,0.6,600,34644000
12/11/2012,ProShares Ultra FTSE China 50,XPP,57.14,57.05,0.15776,0.09,600,34284000
12/10/2012,ProShares Ultra FTSE China 50,XPP,57.05,56.05,1.78412,1,600,34230000
