Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
12/19/2016,ProShares Short FTSE China 50,YXI,26.98,26.88,0.37202,0.1,450,12141000
12/16/2016,ProShares Short FTSE China 50,YXI,26.88,26.6,1.05263,0.28,450,12096000
12/15/2016,ProShares Short FTSE China 50,YXI,26.6,26.37,0.87220,0.23,450,11970000
12/14/2016,ProShares Short FTSE China 50,YXI,26.37,25.81,2.16970,0.56,450,11866500
12/13/2016,ProShares Short FTSE China 50,YXI,25.81,26.09,-1.07321,-0.28,450,11614500
12/12/2016,ProShares Short FTSE China 50,YXI,26.09,25.51,2.27362,0.58,400,10436000
12/09/2016,ProShares Short FTSE China 50,YXI,25.51,25.36,0.59148,0.15,400,10204000
12/08/2016,ProShares Short FTSE China 50,YXI,25.36,25.36,0.00000,0,400,10144000
12/07/2016,ProShares Short FTSE China 50,YXI,25.36,25.66,-1.16913,-0.3,400,10144000
12/06/2016,ProShares Short FTSE China 50,YXI,25.66,25.66,0.00000,0,400,10264000
12/05/2016,ProShares Short FTSE China 50,YXI,25.66,25.63,0.11705,0.03,400,10264000
12/02/2016,ProShares Short FTSE China 50,YXI,25.63,25.44,0.74686,0.19,400,10252000
12/01/2016,ProShares Short FTSE China 50,YXI,25.44,25.44,0.00000,0,400,10176000
11/30/2016,ProShares Short FTSE China 50,YXI,25.44,25.53,-0.35253,-0.09,400,10176000
11/29/2016,ProShares Short FTSE China 50,YXI,25.53,25.69,-0.62281,-0.16,400,10212000
11/28/2016,ProShares Short FTSE China 50,YXI,25.69,25.79,-0.38775,-0.1,400,10276000
11/25/2016,ProShares Short FTSE China 50,YXI,25.79,26.04,-0.96006,-0.25,400,10316000
11/23/2016,ProShares Short FTSE China 50,YXI,26.04,25.94,0.38551,0.1,400,10416000
11/22/2016,ProShares Short FTSE China 50,YXI,25.94,26.41,-1.77963,-0.47,400,10376000
11/21/2016,ProShares Short FTSE China 50,YXI,26.41,26.64,-0.86336,-0.23,400,10564000
11/18/2016,ProShares Short FTSE China 50,YXI,26.64,26.62,0.07513,0.02,400,10656000
11/17/2016,ProShares Short FTSE China 50,YXI,26.62,26.72,-0.37425,-0.1,400,10648000
11/16/2016,ProShares Short FTSE China 50,YXI,26.72,26.41,1.17380,0.31,400,10688000
11/15/2016,ProShares Short FTSE China 50,YXI,26.41,26.79,-1.41844,-0.38,400,10564000
11/14/2016,ProShares Short FTSE China 50,YXI,26.79,26.62,0.63862,0.17,400,10716000
11/11/2016,ProShares Short FTSE China 50,YXI,26.62,26.33,1.10141,0.29,400,10648000
11/10/2016,ProShares Short FTSE China 50,YXI,26.33,26.08,0.95859,0.25,400,10532000
11/09/2016,ProShares Short FTSE China 50,YXI,26.08,25.48,2.35479,0.6,400,10432000
11/08/2016,ProShares Short FTSE China 50,YXI,25.48,25.67,-0.74016,-0.19,400,10192000
11/07/2016,ProShares Short FTSE China 50,YXI,25.67,26.49,-3.09551,-0.82,400,10268000
11/04/2016,ProShares Short FTSE China 50,YXI,26.49,26.27,0.83746,0.22,400,10596000
11/03/2016,ProShares Short FTSE China 50,YXI,26.27,26.22,0.19069,0.05,400,10508000
11/02/2016,ProShares Short FTSE China 50,YXI,26.22,25.89,1.27462,0.33,400,10488000
11/01/2016,ProShares Short FTSE China 50,YXI,25.89,26.06,-0.65234,-0.17,400,10356000
10/31/2016,ProShares Short FTSE China 50,YXI,26.06,26.07,-0.03836,-0.01,400,10424000
10/28/2016,ProShares Short FTSE China 50,YXI,26.07,25.79,1.08569,0.28,400,10428000
10/27/2016,ProShares Short FTSE China 50,YXI,25.79,25.56,0.89984,0.23,400,10316000
10/26/2016,ProShares Short FTSE China 50,YXI,25.56,25.31,0.98775,0.25,400,10224000
10/25/2016,ProShares Short FTSE China 50,YXI,25.31,25.22,0.35686,0.09,400,10124000
10/24/2016,ProShares Short FTSE China 50,YXI,25.22,25.41,-0.74774,-0.19,400,10088000
10/21/2016,ProShares Short FTSE China 50,YXI,25.41,25.4,0.03937,0.01,400,10164000
10/20/2016,ProShares Short FTSE China 50,YXI,25.4,25.36,0.15773,0.04,400,10160000
10/19/2016,ProShares Short FTSE China 50,YXI,25.36,25.39,-0.11816,-0.03,400,10144000
10/18/2016,ProShares Short FTSE China 50,YXI,25.39,25.81,-1.62728,-0.42,400,10156000
10/17/2016,ProShares Short FTSE China 50,YXI,25.81,25.58,0.89914,0.23,400,10324000
10/14/2016,ProShares Short FTSE China 50,YXI,25.58,25.83,-0.96787,-0.25,400,10232000
10/13/2016,ProShares Short FTSE China 50,YXI,25.83,25.43,1.57295,0.4,400,10332000
10/12/2016,ProShares Short FTSE China 50,YXI,25.43,25.4,0.11811,0.03,400,10172000
10/11/2016,ProShares Short FTSE China 50,YXI,25.4,24.67,2.95906,0.73,400,10160000
10/10/2016,ProShares Short FTSE China 50,YXI,24.67,25.03,-1.43827,-0.36,400,9868000
10/07/2016,ProShares Short FTSE China 50,YXI,25.03,24.83,0.80548,0.2,400,10012000
10/06/2016,ProShares Short FTSE China 50,YXI,24.83,24.92,-0.36116,-0.09,400,9932000
10/05/2016,ProShares Short FTSE China 50,YXI,24.92,25.54,-2.42756,-0.62,400,9968000
10/04/2016,ProShares Short FTSE China 50,YXI,25.54,25.33,0.82906,0.21,400,10216000
10/03/2016,ProShares Short FTSE China 50,YXI,25.33,25.36,-0.11830,-0.03,400,10132000
09/30/2016,ProShares Short FTSE China 50,YXI,25.36,25.42,-0.23603,-0.06,400,10144000
09/29/2016,ProShares Short FTSE China 50,YXI,25.42,25.16,1.03339,0.26,400,10168000
09/28/2016,ProShares Short FTSE China 50,YXI,25.16,25.38,-0.86682,-0.22,400,10064000
09/27/2016,ProShares Short FTSE China 50,YXI,25.38,25.71,-1.28355,-0.33,400,10152000
09/26/2016,ProShares Short FTSE China 50,YXI,25.71,25.19,2.06431,0.52,400,10284000
09/23/2016,ProShares Short FTSE China 50,YXI,25.19,24.78,1.65456,0.41,400,10076000
09/22/2016,ProShares Short FTSE China 50,YXI,24.78,24.87,-0.36188,-0.09,400,9912000
09/21/2016,ProShares Short FTSE China 50,YXI,24.87,25.5,-2.47059,-0.63,400,9948000
09/20/2016,ProShares Short FTSE China 50,YXI,25.5,25.55,-0.19569,-0.05,400,10200000
09/19/2016,ProShares Short FTSE China 50,YXI,25.55,25.61,-0.23428,-0.06,400,10220000
09/16/2016,ProShares Short FTSE China 50,YXI,25.61,25.46,0.58916,0.15,400,10244000
09/15/2016,ProShares Short FTSE China 50,YXI,25.46,25.94,-1.85042,-0.48,400,10184000
09/14/2016,ProShares Short FTSE China 50,YXI,25.94,25.94,0.00000,0,400,10376000
09/13/2016,ProShares Short FTSE China 50,YXI,25.94,25.27,2.65137,0.67,400,10376000
09/12/2016,ProShares Short FTSE China 50,YXI,25.27,25.3,-0.11858,-0.03,400,10108000
09/09/2016,ProShares Short FTSE China 50,YXI,25.3,24.8,2.01613,0.5,400,10120000
09/08/2016,ProShares Short FTSE China 50,YXI,24.8,25.04,-0.95847,-0.24,400,9920000
09/07/2016,ProShares Short FTSE China 50,YXI,25.04,25.04,0.00000,0,400,10016000
09/06/2016,ProShares Short FTSE China 50,YXI,25.04,25.43,-1.53362,-0.39,400,10016000
09/02/2016,ProShares Short FTSE China 50,YXI,25.43,25.96,-2.04160,-0.53,400,10172000
09/01/2016,ProShares Short FTSE China 50,YXI,25.96,26.15,-0.72658,-0.19,400,10384000
08/31/2016,ProShares Short FTSE China 50,YXI,26.15,25.88,1.04328,0.27,400,10460000
08/30/2016,ProShares Short FTSE China 50,YXI,25.88,26.04,-0.61444,-0.16,400,10352000
08/29/2016,ProShares Short FTSE China 50,YXI,26.04,26.24,-0.76220,-0.2,400,10416000
08/26/2016,ProShares Short FTSE China 50,YXI,26.24,26.13,0.42097,0.11,400,10496000
08/25/2016,ProShares Short FTSE China 50,YXI,26.13,26.11,0.07660,0.02,400,10452000
08/24/2016,ProShares Short FTSE China 50,YXI,26.11,26.01,0.38447,0.1,400,10444000
08/23/2016,ProShares Short FTSE China 50,YXI,26.01,25.98,0.11547,0.03,400,10404000
08/22/2016,ProShares Short FTSE China 50,YXI,25.98,25.75,0.89320,0.23,400,10392000
08/19/2016,ProShares Short FTSE China 50,YXI,25.75,25.61,0.54666,0.14,400,10300000
08/18/2016,ProShares Short FTSE China 50,YXI,25.61,25.84,-0.89009,-0.23,400,10244000
08/17/2016,ProShares Short FTSE China 50,YXI,25.84,25.66,0.70148,0.18,400,10336000
08/16/2016,ProShares Short FTSE China 50,YXI,25.66,25.56,0.39124,0.1,400,10264000
08/15/2016,ProShares Short FTSE China 50,YXI,25.56,26.14,-2.21882,-0.58,400,10224000
08/12/2016,ProShares Short FTSE China 50,YXI,26.14,26.2,-0.22901,-0.06,400,10456000
08/11/2016,ProShares Short FTSE China 50,YXI,26.2,26.75,-2.05607,-0.55,400,10480000
08/10/2016,ProShares Short FTSE China 50,YXI,26.75,26.62,0.48835,0.13,400,10700000
08/09/2016,ProShares Short FTSE China 50,YXI,26.62,26.86,-0.89352,-0.24,400,10648000
08/08/2016,ProShares Short FTSE China 50,YXI,26.86,27.03,-0.62893,-0.17,450,12087000
08/05/2016,ProShares Short FTSE China 50,YXI,27.03,27.44,-1.49417,-0.41,450,12163500
08/04/2016,ProShares Short FTSE China 50,YXI,27.44,27.51,-0.25445,-0.07,450,12348000
08/03/2016,ProShares Short FTSE China 50,YXI,27.51,27.6,-0.32609,-0.09,450,12379500
08/02/2016,ProShares Short FTSE China 50,YXI,27.6,27.52,0.29070,0.08,450,12420000
08/01/2016,ProShares Short FTSE China 50,YXI,27.52,27.42,0.36470,0.1,450,12384000
07/29/2016,ProShares Short FTSE China 50,YXI,27.42,27.4,0.07299,0.02,450,12339000
07/28/2016,ProShares Short FTSE China 50,YXI,27.4,27.26,0.51357,0.14,450,12330000
07/27/2016,ProShares Short FTSE China 50,YXI,27.26,27.15,0.40516,0.11,450,12267000
07/26/2016,ProShares Short FTSE China 50,YXI,27.15,27.48,-1.20087,-0.33,450,12217500
07/25/2016,ProShares Short FTSE China 50,YXI,27.48,27.26,0.80704,0.22,450,12366000
07/22/2016,ProShares Short FTSE China 50,YXI,27.26,27.4,-0.51095,-0.14,450,12267000
07/21/2016,ProShares Short FTSE China 50,YXI,27.4,27.38,0.07305,0.02,450,12330000
07/20/2016,ProShares Short FTSE China 50,YXI,27.38,27.72,-1.22655,-0.34,450,12321000
07/19/2016,ProShares Short FTSE China 50,YXI,27.72,27.2,1.91176,0.52,450,12474000
07/18/2016,ProShares Short FTSE China 50,YXI,27.2,27.43,-0.83850,-0.23,450,12240000
07/15/2016,ProShares Short FTSE China 50,YXI,27.43,27.37,0.21922,0.06,450,12343500
07/14/2016,ProShares Short FTSE China 50,YXI,27.37,27.8,-1.54676,-0.43,450,12316500
07/13/2016,ProShares Short FTSE China 50,YXI,27.8,27.69,0.39726,0.11,450,12510000
07/12/2016,ProShares Short FTSE China 50,YXI,27.69,28.26,-2.01699,-0.57,450,12460500
07/11/2016,ProShares Short FTSE China 50,YXI,28.26,28.48,-0.77247,-0.22,450,12717000
07/08/2016,ProShares Short FTSE China 50,YXI,28.48,29.12,-2.19780,-0.64,450,12816000
07/07/2016,ProShares Short FTSE China 50,YXI,29.12,28.97,0.51778,0.15,450,13104000
07/06/2016,ProShares Short FTSE China 50,YXI,28.97,28.9,0.24221,0.07,450,13036500
07/05/2016,ProShares Short FTSE China 50,YXI,28.9,28.28,2.19236,0.62,450,13005000
07/01/2016,ProShares Short FTSE China 50,YXI,28.28,28.49,-0.73710,-0.21,450,12726000
06/30/2016,ProShares Short FTSE China 50,YXI,28.49,28.88,-1.35042,-0.39,450,12820500
06/29/2016,ProShares Short FTSE China 50,YXI,28.88,29.42,-1.83549,-0.54,450,12996000
06/28/2016,ProShares Short FTSE China 50,YXI,29.42,30.14,-2.38885,-0.72,450,13239000
06/27/2016,ProShares Short FTSE China 50,YXI,30.14,30.06,0.26613,0.08,450,13563000
06/24/2016,ProShares Short FTSE China 50,YXI,30.06,28.33,6.10660,1.73,450,13527000
06/23/2016,ProShares Short FTSE China 50,YXI,28.33,29.02,-2.37767,-0.69,450,12748500
06/22/2016,ProShares Short FTSE China 50,YXI,29.02,29.27,-0.85412,-0.25,450,13059000
06/21/2016,ProShares Short FTSE China 50,YXI,29.27,29.58,-1.04801,-0.31,450,13171500
06/20/2016,ProShares Short FTSE China 50,YXI,29.58,30.12,-1.79283,-0.54,450,13311000
06/17/2016,ProShares Short FTSE China 50,YXI,30.12,29.99,0.43348,0.13,450,13554000
06/16/2016,ProShares Short FTSE China 50,YXI,29.99,29.91,0.26747,0.08,450,13495500
06/15/2016,ProShares Short FTSE China 50,YXI,29.91,29.96,-0.16689,-0.05,450,13459500
06/14/2016,ProShares Short FTSE China 50,YXI,29.96,30.04,-0.26631,-0.08,450,13482000
06/13/2016,ProShares Short FTSE China 50,YXI,30.04,29.43,2.07271,0.61,450,13518000
06/10/2016,ProShares Short FTSE China 50,YXI,29.43,28.66,2.68667,0.77,450,13243500
06/09/2016,ProShares Short FTSE China 50,YXI,28.66,28.49,0.59670,0.17,450,12897000
06/08/2016,ProShares Short FTSE China 50,YXI,28.49,28.58,-0.31491,-0.09,450,12820500
06/07/2016,ProShares Short FTSE China 50,YXI,28.58,28.94,-1.24395,-0.36,450,12861000
06/06/2016,ProShares Short FTSE China 50,YXI,28.94,29.33,-1.32970,-0.39,450,13023000
06/03/2016,ProShares Short FTSE China 50,YXI,29.33,29.36,-0.10218,-0.03,450,13198500
06/02/2016,ProShares Short FTSE China 50,YXI,29.36,29.64,-0.94467,-0.28,450,13212000
06/01/2016,ProShares Short FTSE China 50,YXI,29.64,29.44,0.67935,0.2,450,13338000
05/31/2016,ProShares Short FTSE China 50,YXI,29.44,30.18,-2.45195,-0.74,450,13248000
05/27/2016,ProShares Short FTSE China 50,YXI,30.18,30.35,-0.56013,-0.17,450,13581000
05/26/2016,ProShares Short FTSE China 50,YXI,30.35,30.26,0.29742,0.09,450,13657500
05/25/2016,ProShares Short FTSE China 50,YXI,30.26,30.83,-1.84885,-0.57,450,13617000
05/24/2016,ProShares Short FTSE China 50,YXI,30.83,31.44,-1.94020,-0.61,450,13873500
05/23/2016,ProShares Short FTSE China 50,YXI,31.44,31.34,0.31908,0.1,450,14148000
05/20/2016,ProShares Short FTSE China 50,YXI,31.34,31.78,-1.38452,-0.44,450,14103000
05/19/2016,ProShares Short FTSE China 50,YXI,31.78,31.61,0.53780,0.17,450,14301000
05/18/2016,ProShares Short FTSE China 50,YXI,31.61,31.35,0.82935,0.26,450,14224500
05/17/2016,ProShares Short FTSE China 50,YXI,31.35,31.2,0.48077,0.15,450,14107500
05/16/2016,ProShares Short FTSE China 50,YXI,31.2,31.8,-1.88679,-0.6,450,14040000
05/13/2016,ProShares Short FTSE China 50,YXI,31.8,31.32,1.53257,0.48,450,14310000
05/12/2016,ProShares Short FTSE China 50,YXI,31.32,31.24,0.25608,0.08,450,14094000
05/11/2016,ProShares Short FTSE China 50,YXI,31.24,30.73,1.65962,0.51,450,14058000
05/10/2016,ProShares Short FTSE China 50,YXI,30.73,31.46,-2.32041,-0.73,450,13828500
05/09/2016,ProShares Short FTSE China 50,YXI,31.46,30.99,1.51662,0.47,400,12584000
05/06/2016,ProShares Short FTSE China 50,YXI,30.99,30.81,0.58423,0.18,400,12396000
05/05/2016,ProShares Short FTSE China 50,YXI,30.81,30.86,-0.16202,-0.05,400,12324000
05/04/2016,ProShares Short FTSE China 50,YXI,30.86,30.49,1.21351,0.37,400,12344000
05/03/2016,ProShares Short FTSE China 50,YXI,30.49,29.76,2.45296,0.73,400,12196000
05/02/2016,ProShares Short FTSE China 50,YXI,29.76,29.71,0.16829,0.05,400,11904000
04/29/2016,ProShares Short FTSE China 50,YXI,29.71,29.26,1.53794,0.45,400,11884000
04/28/2016,ProShares Short FTSE China 50,YXI,29.26,28.98,0.96618,0.28,400,11704000
04/27/2016,ProShares Short FTSE China 50,YXI,28.98,29.2,-0.75342,-0.22,400,11592000
04/26/2016,ProShares Short FTSE China 50,YXI,29.2,29.39,-0.64648,-0.19,400,11680000
04/25/2016,ProShares Short FTSE China 50,YXI,29.39,29.03,1.24010,0.36,400,11756000
04/22/2016,ProShares Short FTSE China 50,YXI,29.03,28.92,0.38036,0.11,400,11612000
04/21/2016,ProShares Short FTSE China 50,YXI,28.92,28.73,0.66133,0.19,400,11568000
04/20/2016,ProShares Short FTSE China 50,YXI,28.73,28.4,1.16197,0.33,400,11492000
04/19/2016,ProShares Short FTSE China 50,YXI,28.4,28.75,-1.21739,-0.35,400,11360000
04/18/2016,ProShares Short FTSE China 50,YXI,28.75,28.94,-0.65653,-0.19,400,11500000
04/15/2016,ProShares Short FTSE China 50,YXI,28.94,28.58,1.25962,0.36,400,11576000
04/14/2016,ProShares Short FTSE China 50,YXI,28.58,28.51,0.24553,0.07,400,11432000
04/13/2016,ProShares Short FTSE China 50,YXI,28.51,29.7,-4.00673,-1.19,400,11404000
04/12/2016,ProShares Short FTSE China 50,YXI,29.7,30.11,-1.36167,-0.41,400,11880000
04/11/2016,ProShares Short FTSE China 50,YXI,30.11,30.47,-1.18149,-0.36,400,12044000
04/08/2016,ProShares Short FTSE China 50,YXI,30.47,30.88,-1.32772,-0.41,400,12188000
04/07/2016,ProShares Short FTSE China 50,YXI,30.88,30.3,1.91419,0.58,400,12352000
04/06/2016,ProShares Short FTSE China 50,YXI,30.3,30.88,-1.87824,-0.58,400,12120000
04/05/2016,ProShares Short FTSE China 50,YXI,30.88,30.2,2.25166,0.68,400,12352000
04/04/2016,ProShares Short FTSE China 50,YXI,30.2,29.84,1.20643,0.36,350,10570000
04/01/2016,ProShares Short FTSE China 50,YXI,29.84,29.67,0.57297,0.17,350,10444000
03/31/2016,ProShares Short FTSE China 50,YXI,29.67,29.61,0.20263,0.06,350,10384500
03/30/2016,ProShares Short FTSE China 50,YXI,29.61,30.07,-1.52976,-0.46,350,10363500
03/29/2016,ProShares Short FTSE China 50,YXI,30.07,30.37,-0.98782,-0.3,450,13531500
03/28/2016,ProShares Short FTSE China 50,YXI,30.37,30.63,-0.84884,-0.26,450,13666500
03/24/2016,ProShares Short FTSE China 50,YXI,30.63,30.41,0.72345,0.22,450,13783500
03/23/2016,ProShares Short FTSE China 50,YXI,30.41,29.99,1.40047,0.42,450,13684500
03/22/2016,ProShares Short FTSE China 50,YXI,29.99,29.76,0.77285,0.23,450,13495500
03/21/2016,ProShares Short FTSE China 50,YXI,29.76,29.79,-0.10070,-0.03,450,13392000
03/18/2016,ProShares Short FTSE China 50,YXI,29.79,29.99,-0.66689,-0.2,450,13405500
03/17/2016,ProShares Short FTSE China 50,YXI,29.99,30.34,-1.15359,-0.35,450,13495500
03/16/2016,ProShares Short FTSE China 50,YXI,30.34,30.69,-1.14044,-0.35,450,13653000
03/15/2016,ProShares Short FTSE China 50,YXI,30.69,30.51,0.58997,0.18,450,13810500
03/14/2016,ProShares Short FTSE China 50,YXI,30.51,30.55,-0.13093,-0.04,450,13729500
03/11/2016,ProShares Short FTSE China 50,YXI,30.55,31.68,-3.56692,-1.13,450,13747500
03/10/2016,ProShares Short FTSE China 50,YXI,31.68,31.44,0.76336,0.24,450,14256000
03/09/2016,ProShares Short FTSE China 50,YXI,31.44,31.56,-0.38023,-0.12,450,14148000
03/08/2016,ProShares Short FTSE China 50,YXI,31.56,30.85,2.30146,0.71,450,14202000
03/07/2016,ProShares Short FTSE China 50,YXI,30.85,30.5,1.14754,0.35,450,13882500
03/04/2016,ProShares Short FTSE China 50,YXI,30.5,31.4,-2.86624,-0.9,450,13725000
03/03/2016,ProShares Short FTSE China 50,YXI,31.4,31.43,-0.09545,-0.03,450,14130000
03/02/2016,ProShares Short FTSE China 50,YXI,31.43,32.13,-2.17865,-0.7,450,14143500
03/01/2016,ProShares Short FTSE China 50,YXI,32.13,33.31,-3.54248,-1.18,450,14458500
02/29/2016,ProShares Short FTSE China 50,YXI,33.31,33.18,0.39180,0.13,450,14989500
02/26/2016,ProShares Short FTSE China 50,YXI,33.18,33.25,-0.21053,-0.07,450,14931000
02/25/2016,ProShares Short FTSE China 50,YXI,33.25,33.15,0.30166,0.1,450,14962500
02/24/2016,ProShares Short FTSE China 50,YXI,33.15,33.05,0.30257,0.1,450,14917500
02/23/2016,ProShares Short FTSE China 50,YXI,33.05,32.25,2.48062,0.8,450,14872500
02/22/2016,ProShares Short FTSE China 50,YXI,32.25,33.19,-2.83218,-0.94,450,14512500
02/19/2016,ProShares Short FTSE China 50,YXI,33.19,33.18,0.03014,0.01,450,14935500
02/18/2016,ProShares Short FTSE China 50,YXI,33.18,32.88,0.91241,0.3,450,14931000
02/17/2016,ProShares Short FTSE China 50,YXI,32.88,33.4,-1.55689,-0.52,450,14796000
02/16/2016,ProShares Short FTSE China 50,YXI,33.4,34.87,-4.21566,-1.47,450,15030000
02/12/2016,ProShares Short FTSE China 50,YXI,34.87,35.66,-2.21537,-0.79,450,15691500
02/11/2016,ProShares Short FTSE China 50,YXI,35.66,34.9,2.17765,0.76,450,16047000
02/10/2016,ProShares Short FTSE China 50,YXI,34.9,35.15,-0.71124,-0.25,450,15705000
02/09/2016,ProShares Short FTSE China 50,YXI,35.15,34.84,0.88978,0.31,450,15817500
02/08/2016,ProShares Short FTSE China 50,YXI,34.84,34.15,2.02050,0.69,450,15678000
02/05/2016,ProShares Short FTSE China 50,YXI,34.15,33.9,0.73746,0.25,450,15367500
02/04/2016,ProShares Short FTSE China 50,YXI,33.9,33.59,0.92289,0.31,450,15255000
02/03/2016,ProShares Short FTSE China 50,YXI,33.59,34.15,-1.63982,-0.56,450,15115500
02/02/2016,ProShares Short FTSE China 50,YXI,34.15,33.31,2.52177,0.84,450,15367500
02/01/2016,ProShares Short FTSE China 50,YXI,33.31,32.57,2.27203,0.74,450,14989500
01/29/2016,ProShares Short FTSE China 50,YXI,32.57,33.7,-3.35312,-1.13,450,14656500
01/28/2016,ProShares Short FTSE China 50,YXI,33.7,34.2,-1.46199,-0.5,450,15165000
01/27/2016,ProShares Short FTSE China 50,YXI,34.2,33.73,1.39342,0.47,450,15390000
01/26/2016,ProShares Short FTSE China 50,YXI,33.73,33.98,-0.73573,-0.25,450,15178500
01/25/2016,ProShares Short FTSE China 50,YXI,33.98,33.16,2.47286,0.82,450,15291000
01/22/2016,ProShares Short FTSE China 50,YXI,33.16,34.41,-3.63266,-1.25,450,14922000
01/21/2016,ProShares Short FTSE China 50,YXI,34.41,34.64,-0.66397,-0.23,350,12043500
01/20/2016,ProShares Short FTSE China 50,YXI,34.64,33.46,3.52660,1.18,350,12124000
01/19/2016,ProShares Short FTSE China 50,YXI,33.46,34.3,-2.44898,-0.84,350,11711000
01/15/2016,ProShares Short FTSE China 50,YXI,34.3,32.76,4.70085,1.54,350,12005000
01/14/2016,ProShares Short FTSE China 50,YXI,32.76,33.26,-1.50331,-0.5,350,11466000
01/13/2016,ProShares Short FTSE China 50,YXI,33.26,32.67,1.80594,0.59,350,11641000
01/12/2016,ProShares Short FTSE China 50,YXI,32.67,32.61,0.18399,0.06,350,11434500
01/11/2016,ProShares Short FTSE China 50,YXI,32.61,32.44,0.52404,0.17,350,11413500
01/08/2016,ProShares Short FTSE China 50,YXI,32.44,32.1,1.05919,0.34,350,11354000
01/07/2016,ProShares Short FTSE China 50,YXI,32.1,30.93,3.78274,1.17,350,11235000
01/06/2016,ProShares Short FTSE China 50,YXI,30.93,30.28,2.14663,0.65,350,10825500
01/05/2016,ProShares Short FTSE China 50,YXI,30.28,30.12,0.53121,0.16,300,9084000
01/04/2016,ProShares Short FTSE China 50,YXI,30.12,29.18,3.22138,0.94,300,9036000
12/31/2015,ProShares Short FTSE China 50,YXI,29.18,29.05,0.44750,0.13,300,8754000
12/30/2015,ProShares Short FTSE China 50,YXI,29.05,28.62,1.50245,0.43,300,8715000
12/29/2015,ProShares Short FTSE China 50,YXI,28.62,28.72,-0.34819,-0.1,300,8586000
12/28/2015,ProShares Short FTSE China 50,YXI,28.72,28.26,1.62774,0.46,300,8616000
12/24/2015,ProShares Short FTSE China 50,YXI,28.26,28.21,0.17724,0.05,350,9891000
12/23/2015,ProShares Short FTSE China 50,YXI,28.21,28.76,-1.91238,-0.55,350,9873500
12/22/2015,ProShares Short FTSE China 50,YXI,28.76,28.83,-0.24280,-0.07,350,10066000
12/21/2015,ProShares Short FTSE China 50,YXI,28.83,29.13,-1.02987,-0.3,350,10090500
12/18/2015,ProShares Short FTSE China 50,YXI,29.13,29.42,-0.98572,-0.29,350,10195500
12/17/2015,ProShares Short FTSE China 50,YXI,29.42,29.06,1.23882,0.36,350,10297000
12/16/2015,ProShares Short FTSE China 50,YXI,29.06,29.6,-1.82432,-0.54,350,10171000
12/15/2015,ProShares Short FTSE China 50,YXI,29.6,30.12,-1.72643,-0.52,350,10360000
12/14/2015,ProShares Short FTSE China 50,YXI,30.12,30.57,-1.47203,-0.45,350,10542000
12/11/2015,ProShares Short FTSE China 50,YXI,30.57,29.74,2.79085,0.83,350,10699500
12/10/2015,ProShares Short FTSE China 50,YXI,29.74,29.47,0.91619,0.27,350,10409000
12/09/2015,ProShares Short FTSE China 50,YXI,29.47,29.16,1.06310,0.31,350,10314500
12/08/2015,ProShares Short FTSE China 50,YXI,29.16,28.74,1.46138,0.42,350,10206000
12/07/2015,ProShares Short FTSE China 50,YXI,28.74,28.32,1.48305,0.42,350,10059000
12/04/2015,ProShares Short FTSE China 50,YXI,28.32,28.56,-0.84034,-0.24,350,9912000
12/03/2015,ProShares Short FTSE China 50,YXI,28.56,28.35,0.74074,0.21,350,9996000
12/02/2015,ProShares Short FTSE China 50,YXI,28.35,28.11,0.85379,0.24,350,9922500
12/01/2015,ProShares Short FTSE China 50,YXI,28.11,28.25,-0.49558,-0.14,350,9838500
11/30/2015,ProShares Short FTSE China 50,YXI,28.25,28.66,-1.43057,-0.41,350,9887500
11/27/2015,ProShares Short FTSE China 50,YXI,28.66,27.9,2.72401,0.76,350,10031000
11/25/2015,ProShares Short FTSE China 50,YXI,27.9,27.85,0.17953,0.05,350,9765000
11/24/2015,ProShares Short FTSE China 50,YXI,27.85,27.85,0.00000,0,350,9747500
11/23/2015,ProShares Short FTSE China 50,YXI,27.85,27.55,1.08893,0.3,350,9747500
11/20/2015,ProShares Short FTSE China 50,YXI,27.55,28.03,-1.71245,-0.48,350,9642500
11/19/2015,ProShares Short FTSE China 50,YXI,28.03,28.07,-0.14250,-0.04,350,9810500
11/18/2015,ProShares Short FTSE China 50,YXI,28.07,28.27,-0.70746,-0.2,350,9824500
11/17/2015,ProShares Short FTSE China 50,YXI,28.27,28.14,0.46198,0.13,350,9894500
11/16/2015,ProShares Short FTSE China 50,YXI,28.14,28.58,-1.53954,-0.44,350,9849000
11/13/2015,ProShares Short FTSE China 50,YXI,28.58,28.01,2.03499,0.57,350,10003000
11/12/2015,ProShares Short FTSE China 50,YXI,28.01,27.99,0.07145,0.02,350,9803500
11/11/2015,ProShares Short FTSE China 50,YXI,27.99,28,-0.03571,-0.01,350,9796500
11/10/2015,ProShares Short FTSE China 50,YXI,28,27.82,0.64702,0.18,350,9800000
11/09/2015,ProShares Short FTSE China 50,YXI,27.82,27.27,2.01687,0.55,350,9737000
11/06/2015,ProShares Short FTSE China 50,YXI,27.27,27.03,0.88790,0.24,350,9544500
11/05/2015,ProShares Short FTSE China 50,YXI,27.03,27.16,-0.47865,-0.13,350,9460500
11/04/2015,ProShares Short FTSE China 50,YXI,27.16,27.52,-1.30814,-0.36,350,9506000
11/03/2015,ProShares Short FTSE China 50,YXI,27.52,27.55,-0.10889,-0.03,350,9632000
