"Global X MSCI China Consumer Discretionary ETF",,,,,
Date,"Closing Price","Daily Change","Daily Change %",Premium/Discount,"Premium/Discount %"
1/23/15,--,--,--,-0.05,-0.36
1/22/15,--,--,--,0.11,0.90
1/21/15,--,--,--,0.02,0.15
1/20/15,--,--,--,-0.06,-0.49
1/16/15,--,--,--,-0.10,-0.82
1/15/15,--,--,--,-0.14,-1.11
1/14/15,--,--,--,-0.12,-0.97
1/13/15,--,--,--,-0.05,-0.40
1/12/15,--,--,--,-0.10,-0.81
1/9/15,--,--,--,-0.08,-0.65
1/8/15,--,--,--,-0.04,-0.34
1/7/15,--,--,--,-0.04,-0.29
1/6/15,--,--,--,-0.24,-1.91
1/5/15,--,--,--,-0.22,-1.75
1/2/15,--,--,--,-0.23,-1.80
1/1/15,--,--,--,-0.08,-0.64
