"Global X MSCI China Industrials ETF",,,,,
Date,"Closing Price","Daily Change","Daily Change %",Premium/Discount,"Premium/Discount %"
3/3/15,--,--,--,-0.03,-0.23
3/2/15,--,--,--,0.00,0.02
2/27/15,--,--,--,0.02,0.14
2/26/15,--,--,--,0.00,-0.02
2/25/15,--,--,--,0.00,0.03
2/24/15,--,--,--,0.10,0.70
2/23/15,--,--,--,-0.11,-0.77
2/20/15,--,--,--,0.00,-0.03
2/19/15,--,--,--,-0.09,-0.63
2/18/15,--,--,--,-0.07,-0.48
2/17/15,--,--,--,0.00,-0.04
2/13/15,--,--,--,0.01,0.04
2/12/15,--,--,--,0.06,0.45
2/11/15,--,--,--,0.00,0.01
2/10/15,--,--,--,-0.05,-0.38
2/9/15,--,--,--,-0.08,-0.59
2/6/15,--,--,--,-0.12,-0.94
2/5/15,--,--,--,0.05,0.34
2/4/15,--,--,--,0.25,1.88
2/3/15,--,--,--,0.16,1.22
2/2/15,--,--,--,0.12,0.87
1/30/15,--,--,--,-0.12,-0.86
1/29/15,--,--,--,0.11,0.79
1/28/15,--,--,--,-0.13,-0.97
1/27/15,--,--,--,0.01,0.10
1/26/15,--,--,--,0.10,0.74
1/23/15,--,--,--,0.11,0.81
1/22/15,--,--,--,0.27,1.92
1/21/15,--,--,--,0.16,1.11
1/20/15,--,--,--,0.10,0.72
1/16/15,--,--,--,0.00,-0.01
1/15/15,--,--,--,-0.10,-0.69
1/14/15,--,--,--,-0.05,-0.34
1/13/15,--,--,--,0.04,0.28
1/12/15,--,--,--,-0.07,-0.47
1/9/15,--,--,--,-0.03,-0.23
1/8/15,--,--,--,0.08,0.53
1/7/15,--,--,--,0.05,0.34
1/6/15,--,--,--,-0.13,-0.91
1/5/15,--,--,--,-0.18,-1.24
1/2/15,--,--,--,-0.08,-0.53
1/1/15,--,--,--,-0.03,-0.21
